,Nodtyp,EnhetId,AntalbestalldaPortioner,AntalKoptaPortioner,AntalAtande,AntalSaldaPortioner,KoksSvinnGram,ServeringsSvinnGram,TallriksSvinnGram,DW_Source,Manad,Ar,Dag,Vecka
45304,1,406,375,0,368,40,2000,4000,8000,3,4,2022,2,17
45305,1,407,556,0,328,179,1100,1600,6800,3,4,2022,2,17
45306,0,2,120,118,119,120,0,1900,3700,1,4,2022,3,17
45307,0,31,37,0,36,0,0,0,400,1,4,2022,3,17
45308,0,34,0,0,107,0,300,800,900,1,4,2022,3,17
45309,0,38,127,0,125,0,0,500,500,1,4,2022,3,17
45310,0,80,30,0,30,0,0,0,3,0,4,2022,3,17
45311,0,83,124,0,124,46,0,700,600,1,4,2022,3,17
45312,0,117,370,0,370,0,140,1540,1200,1,4,2022,3,17
45313,0,130,0,0,40,0,300,500,100,1,4,2022,3,17
45314,0,139,36,36,36,36,0,200,0,1,4,2022,3,17
45315,0,141,24,0,23,0,229,260,456,1,4,2022,3,17
45316,0,168,104,0,116,0,0,6000,2600,1,4,2022,3,17
45317,0,183,31,31,31,31,0,1000,800,1,4,2022,3,17
45318,0,186,43,0,43,0,0,100,0,1,4,2022,3,17
45319,0,190,0,0,135,70,0,560,1870,1,4,2022,3,17
45320,0,203,78,0,92,0,300,3300,1500,1,4,2022,3,17
45321,0,209,0,0,75,0,0,8500,5000,1,4,2022,3,17
45322,0,216,0,0,108,0,0,2500,1900,1,4,2022,3,17
45323,0,228,44,0,33,0,29,175,128,1,4,2022,3,17
45324,0,238,98,0,66,0,1200,3100,800,0,4,2022,3,17
45325,0,244,0,0,171,0,0,1900,2300,1,4,2022,3,17
45326,0,251,102,102,102,0,0,300,900,1,4,2022,3,17
45327,0,268,0,0,174,0,0,5376,4380,1,4,2022,3,17
45328,0,281,145,0,119,0,100,50,3800,3,4,2022,3,17
45329,0,287,0,0,28,0,0,3159,1132,0,4,2022,3,17
45330,0,296,38,38,31,0,0,1000,1400,1,4,2022,3,17
45331,0,317,0,0,71,71,0,182,152,1,4,2022,3,17
45332,0,328,0,0,82,0,0,15000,2500,0,4,2022,3,17
45333,0,334,0,0,197,0,500,400,1000,1,4,2022,3,17
45334,0,340,96,0,96,0,0,3700,850,1,4,2022,3,17
45335,1,349,599,0,414,203,500,2000,8000,3,4,2022,3,17
45336,1,350,0,0,810,0,8400,12000,24200,1,4,2022,3,17
45337,1,351,530,0,420,123,4000,6000,12000,3,4,2022,3,17
45338,1,352,710,0,552,0,1000,7000,9000,3,4,2022,3,17
45339,1,353,320,0,234,0,1000,500,4100,3,4,2022,3,17
45340,1,354,277,0,280,119,1000,3420,5110,3,4,2022,3,17
45341,1,355,360,0,283,24,0,1230,8245,3,4,2022,3,17
45342,1,356,374,0,338,0,2000,3500,3700,3,4,2022,3,17
45343,1,357,491,0,441,0,1200,2300,7600,3,4,2022,3,17
45344,1,358,0,0,325,0,2000,1500,6800,3,4,2022,3,17
45345,1,360,450,437,437,20,2000,6500,10500,3,4,2022,3,17
45346,1,361,783,0,468,254,1000,4000,18000,3,4,2022,3,17
45347,1,364,460,0,320,0,1000,7300,7400,3,4,2022,3,17
45348,1,365,239,0,185,0,0,1500,3500,3,4,2022,3,17
45349,1,366,186,0,180,0,300,3000,2300,3,4,2022,3,17
45350,1,367,410,0,306,0,365,4000,9400,3,4,2022,3,17
45351,1,368,365,0,328,0,1200,3900,6000,3,4,2022,3,17
45352,1,369,436,0,381,78,300,2000,2030,3,4,2022,3,17
45353,1,370,617,0,489,0,500,5800,7200,3,4,2022,3,17
45354,1,371,335,0,268,0,400,1000,11100,3,4,2022,3,17
45355,1,372,273,0,260,0,1370,890,3270,3,4,2022,3,17
45356,1,376,182,0,162,0,190,1250,1100,3,4,2022,3,17
45357,1,378,143,0,136,0,0,3000,3400,3,4,2022,3,17
45358,1,379,435,430,353,0,2300,2000,9000,3,4,2022,3,17
45359,1,380,176,0,167,0,3000,4000,3000,3,4,2022,3,17
45360,2,386,851,0,600,0,500,1566,5599,3,4,2022,3,17
45361,2,387,375,0,176,0,3835,1330,18940,3,4,2022,3,17
45362,2,389,460,0,348,0,1500,8000,8100,3,4,2022,3,17
45363,2,390,560,0,212,492,800,3700,11000,3,4,2022,3,17
45364,2,391,741,0,570,0,0,6000,23000,3,4,2022,3,17
45365,1,398,403,0,258,0,500,3400,7000,3,4,2022,3,17
45366,1,399,466,0,457,0,500,5100,9000,3,4,2022,3,17
45367,1,400,520,0,405,0,0,1500,11500,3,4,2022,3,17
45368,1,406,375,0,368,40,2000,4000,7000,3,4,2022,3,17
45369,1,407,556,0,329,179,900,2500,7100,3,4,2022,3,17
45370,0,2,99,100,89,99,0,500,3200,1,4,2022,4,17
45371,0,31,33,0,32,0,500,0,0,1,4,2022,4,17
45372,0,34,0,0,89,0,200,1000,800,1,4,2022,4,17
45373,0,38,105,0,96,0,500,2000,1000,1,4,2022,4,17
45374,0,83,104,0,104,30,200,600,300,1,4,2022,4,17
45375,0,92,64,0,34,0,0,2689,1373,1,4,2022,4,17
45376,0,130,0,0,39,0,500,1200,432,1,4,2022,4,17
45377,0,139,37,37,37,37,0,500,400,1,4,2022,4,17
45378,0,141,9,0,8,0,524,437,481,1,4,2022,4,17
45379,0,168,99,0,83,0,8600,3660,2200,1,4,2022,4,17
45380,0,183,25,25,25,25,0,400,200,1,4,2022,4,17
45381,0,190,0,0,86,58,0,0,470,1,4,2022,4,17
45382,0,209,0,0,82,0,0,11000,2000,1,4,2022,4,17
45383,0,216,0,0,85,0,0,2700,1900,1,4,2022,4,17
45384,0,228,44,0,34,0,0,175,0,1,4,2022,4,17
45385,0,238,98,0,59,0,4500,3200,800,0,4,2022,4,17
45386,0,244,0,0,132,0,0,2000,2500,1,4,2022,4,17
45387,0,251,80,80,80,0,0,1400,800,1,4,2022,4,17
45388,0,268,0,0,88,0,0,2946,3577,1,4,2022,4,17
45389,0,281,145,0,72,0,5000,100,2800,3,4,2022,4,17
45390,0,296,38,38,28,38,0,4300,1200,1,4,2022,4,17
45391,0,317,0,0,58,58,348,247,150,1,4,2022,4,17
45392,0,328,0,0,60,0,0,13000,2000,0,4,2022,4,17
45393,0,334,0,0,198,0,700,500,200,1,4,2022,4,17
45394,0,340,76,0,79,0,0,2800,640,1,4,2022,4,17
45395,1,349,599,599,428,203,1000,3500,9000,3,4,2022,4,17
45396,1,351,530,0,393,123,3000,5000,11,3,4,2022,4,17
45397,1,352,710,0,545,0,1000,5000,9000,3,4,2022,4,17
45398,1,353,320,0,258,0,0,3200,2800,3,4,2022,4,17
45399,1,354,277,0,278,88,1000,8000,6000,3,4,2022,4,17
45400,1,355,362,20,294,20,0,200,5050,3,4,2022,4,17
45401,1,356,374,0,332,0,2000,3500,3500,3,4,2022,4,17
45402,1,357,491,0,448,0,1000,4900,8400,3,4,2022,4,17
45403,1,358,0,0,310,0,0,5000,6500,3,4,2022,4,17
45404,1,360,450,0,439,24,1000,6000,11000,3,4,2022,4,17
45405,1,361,956,0,466,430,1000,5000,20000,3,4,2022,4,17
45406,1,364,460,0,315,0,0,7200,8200,3,4,2022,4,17
45407,1,365,239,0,165,0,0,3000,4000,3,4,2022,4,17
45408,1,367,410,0,324,0,9300,7200,6800,3,4,2022,4,17
45409,1,368,365,0,309,0,0,9400,4500,3,4,2022,4,17
45410,1,369,436,0,396,78,0,2500,1924,3,4,2022,4,17
45411,1,370,617,0,435,0,500,4200,9400,3,4,2022,4,17
45412,1,371,335,0,269,0,1200,1100,8400,3,4,2022,4,17
45413,1,372,273,0,273,0,2020,1570,4780,3,4,2022,4,17
45414,1,373,664,0,610,0,1500,2300,4700,3,4,2022,4,17
45415,1,376,182,0,164,0,900,1200,2000,3,4,2022,4,17
45416,1,378,143,130,130,0,3000,4350,3200,3,4,2022,4,17
45417,1,379,435,495,353,0,2500,2000,4500,3,4,2022,4,17
45418,1,380,176,176,164,0,2000,2000,2000,3,4,2022,4,17
45419,2,386,851,0,667,0,900,400,4576,3,4,2022,4,17
45420,2,387,375,375,204,0,5420,3565,11850,3,4,2022,4,17
45421,2,389,460,0,344,0,1000,8000,7600,3,4,2022,4,17
45422,2,390,560,0,70,412,1600,6000,3800,3,4,2022,4,17
45423,2,391,741,0,618,0,1000,6000,23000,3,4,2022,4,17
45424,1,398,403,0,308,0,200,6170,6408,3,4,2022,4,17
45425,1,399,466,0,450,0,0,4800,9100,3,4,2022,4,17
45426,1,400,520,0,396,0,120,170,9988,3,4,2022,4,17
45427,1,406,375,0,342,40,2000,3000,8000,3,4,2022,4,17
45428,1,407,556,0,322,179,700,1900,8300,3,4,2022,4,17
45429,0,2,89,100,89,100,0,1900,5900,1,5,2022,0,18
45430,0,31,28,0,27,0,0,0,200,1,5,2022,0,18
45431,0,34,0,0,87,0,0,1200,1000,1,5,2022,0,18
45432,0,80,0,0,32,0,0,1000,3000,0,5,2022,0,18
45433,0,83,112,0,112,33,0,300,300,1,5,2022,0,18
45434,0,117,370,0,370,0,100,400,1000,1,5,2022,0,18
45435,0,128,0,0,9,0,0,2300,100,0,5,2022,0,18
45436,0,130,0,0,24,0,0,800,603,1,5,2022,0,18
45437,0,139,34,34,34,34,0,1100,300,1,5,2022,0,18
45438,0,141,13,0,11,0,0,296,25,1,5,2022,0,18
45439,0,168,84,0,92,0,2600,4060,3390,1,5,2022,0,18
45440,0,183,30,30,30,30,0,900,500,1,5,2022,0,18
45441,0,186,32,0,32,0,0,60,130,1,5,2022,0,18
45442,0,190,0,0,83,47,0,0,1650,1,5,2022,0,18
45443,0,203,78,0,92,0,1500,3700,1200,1,5,2022,0,18
45444,0,209,0,0,78,0,0,6000,2800,1,5,2022,0,18
45445,0,216,0,0,90,0,0,2000,2100,1,5,2022,0,18
45446,0,238,98,0,64,0,1400,2600,1000,0,5,2022,0,18
45447,0,268,0,0,112,0,2789,6258,1991,1,5,2022,0,18
45448,0,281,125,0,64,0,200,500,1200,3,5,2022,0,18
45449,0,296,38,38,25,38,0,400,1000,1,5,2022,0,18
45450,0,328,0,0,50,0,0,10000,2000,0,5,2022,0,18
45451,0,334,0,0,168,0,700,400,0,1,5,2022,0,18
45452,0,340,85,85,85,0,0,2600,600,1,5,2022,0,18
45453,1,347,531,0,445,0,2000,8000,7000,3,5,2022,0,18
45454,1,349,599,0,419,203,0,509,11000,3,5,2022,0,18
45455,1,350,0,0,732,0,4000,14000,15800,1,5,2022,0,18
45456,1,351,530,0,355,123,4000,6000,15000,3,5,2022,0,18
45457,1,352,710,0,500,0,640,4500,5000,3,5,2022,0,18
45458,1,353,320,0,194,0,1000,1800,1200,3,5,2022,0,18
45459,1,354,277,284,284,93,3000,1000,4950,3,5,2022,0,18
45460,1,355,360,0,302,24,450,1400,7900,3,5,2022,0,18
45461,1,356,374,0,278,0,0,4000,3000,3,5,2022,0,18
45462,1,357,491,0,425,3,1200,2300,7650,3,5,2022,0,18
45463,1,358,0,0,245,0,0,2000,6400,3,5,2022,0,18
45464,1,360,450,0,432,24,1000,3700,11200,3,5,2022,0,18
45465,1,361,529,0,491,430,1300,5200,17000,3,5,2022,0,18
45466,1,364,430,0,308,40,500,10600,7500,3,5,2022,0,18
45467,1,365,226,0,121,0,3,18,2000,3,5,2022,0,18
45468,1,366,186,0,181,0,1500,1900,0,3,5,2022,0,18
45469,1,367,410,0,268,0,2000,6000,8000,3,5,2022,0,18
45470,1,368,365,0,320,0,2100,8400,7400,3,5,2022,0,18
45471,1,369,436,0,383,78,400,100,1700,3,5,2022,0,18
45472,1,370,617,0,440,0,700,3200,16300,3,5,2022,0,18
45473,1,371,335,0,264,0,1000,500,10000,3,5,2022,0,18
45474,1,372,274,0,249,0,500,2000,5800,3,5,2022,0,18
45475,1,373,664,0,592,0,900,1250,6300,3,5,2022,0,18
45476,1,376,182,0,98,0,200,2500,900,3,5,2022,0,18
45477,1,378,143,0,130,0,500,3000,4000,3,5,2022,0,18
45478,1,379,435,415,364,0,2000,3000,8000,3,5,2022,0,18
45479,1,380,176,176,162,0,2000,3000,2000,3,5,2022,0,18
45480,2,386,851,0,576,0,1560,3300,7600,3,5,2022,0,18
45481,2,387,375,0,220,0,3240,6690,11420,3,5,2022,0,18
45482,2,389,460,0,382,0,1000,8600,7900,3,5,2022,0,18
45483,2,390,560,0,187,458,2500,4000,7500,3,5,2022,0,18
45484,2,391,741,0,636,0,2100,4800,23000,3,5,2022,0,18
45485,1,398,403,0,326,0,500,7500,2500,3,5,2022,0,18
45486,1,399,466,0,340,0,0,4700,7600,3,5,2022,0,18
45487,1,400,520,0,456,0,500,2000,3000,3,5,2022,0,18
45488,1,406,375,0,356,40,2000,3000,8000,3,5,2022,0,18
45489,1,407,556,0,316,179,900,2500,7900,3,5,2022,0,18
45490,0,2,120,112,116,120,700,1700,4800,1,5,2022,1,18
45491,0,31,33,0,32,0,400,500,0,1,5,2022,1,18
45492,0,34,0,0,100,0,0,1800,2000,1,5,2022,1,18
45493,0,83,112,0,112,33,200,500,300,1,5,2022,1,18
45494,0,92,64,0,45,0,0,2234,1367,1,5,2022,1,18
45495,0,117,370,0,370,0,120,380,580,1,5,2022,1,18
45496,0,128,0,0,19,0,0,2900,800,0,5,2022,1,18
45497,0,130,0,0,43,0,100,400,372,1,5,2022,1,18
45498,0,139,37,37,37,37,0,900,200,1,5,2022,1,18
45499,0,141,11,0,10,0,0,294,184,1,5,2022,1,18
45500,0,168,104,0,108,0,0,5000,3410,1,5,2022,1,18
45501,0,183,31,31,31,31,0,1000,700,1,5,2022,1,18
45502,0,190,0,0,98,65,0,0,1450,1,5,2022,1,18
45503,0,203,78,0,92,0,500,2000,1100,1,5,2022,1,18
45504,0,216,0,0,100,0,0,3100,1600,1,5,2022,1,18
45505,0,238,98,0,79,0,3800,3100,1100,0,5,2022,1,18
45506,0,251,70,70,70,0,0,800,1400,1,5,2022,1,18
45507,0,268,0,0,154,0,51,5737,3861,1,5,2022,1,18
45508,0,281,100,0,65,0,100,50,700,3,5,2022,1,18
45509,0,296,38,38,34,38,0,2300,1400,1,5,2022,1,18
45510,0,328,0,0,80,0,0,15000,3000,0,5,2022,1,18
45511,0,340,100,100,100,0,0,1400,810,1,5,2022,1,18
45512,1,347,531,0,471,0,2000,4200,7800,3,5,2022,1,18
45513,1,349,599,0,499,203,0,2000,12000,3,5,2022,1,18
45514,1,350,0,0,749,0,8000,6700,18400,1,5,2022,1,18
45515,1,351,530,0,400,123,4000,5000,17300,3,5,2022,1,18
45516,1,352,712,0,612,0,1000,11000,12000,3,5,2022,1,18
45517,1,353,320,0,248,0,1000,1080,3270,3,5,2022,1,18
45518,1,354,278,0,255,119,1004,4300,5670,3,5,2022,1,18
45519,1,356,374,0,345,0,2000,3000,2900,3,5,2022,1,18
45520,1,357,491,0,447,0,1400,3700,8100,3,5,2022,1,18
45521,1,358,0,0,378,0,0,2000,6500,3,5,2022,1,18
45522,1,360,450,0,461,0,1300,5200,11300,3,5,2022,1,18
45523,1,361,532,0,480,430,1200,5300,19000,3,5,2022,1,18
45524,1,364,460,0,412,0,500,4500,9800,3,5,2022,1,18
45525,1,365,216,25,126,0,1000,500,35,3,5,2022,1,18
45526,1,366,186,0,179,0,900,2180,1400,3,5,2022,1,18
45527,1,367,410,0,351,0,456,7000,9020,3,5,2022,1,18
45528,1,368,365,0,332,0,500,7200,6800,3,5,2022,1,18
45529,1,369,436,0,389,78,480,500,1800,3,5,2022,1,18
45530,1,370,617,0,507,0,1400,4100,9900,3,5,2022,1,18
45531,1,371,360,0,295,0,2000,2500,14400,3,5,2022,1,18
45532,1,372,273,0,262,0,890,1230,4790,3,5,2022,1,18
45533,1,373,664,664,612,0,1200,2300,7600,3,5,2022,1,18
45534,1,376,182,0,138,0,860,2050,1400,3,5,2022,1,18
45535,1,378,143,0,129,0,2600,3500,4000,3,5,2022,1,18
45536,1,379,435,415,360,0,1800,2100,8300,3,5,2022,1,18
45537,1,380,176,176,172,0,2000,3000,3000,3,5,2022,1,18
45538,2,386,851,0,320,0,1200,800,2000,3,5,2022,1,18
45539,2,387,24,0,24,0,0,1340,1375,3,5,2022,1,18
45540,2,389,60,0,44,0,0,1300,80,3,5,2022,1,18
45541,2,391,741,0,586,0,1000,5000,6500,3,5,2022,1,18
45542,1,398,430,0,298,0,450,3140,3870,3,5,2022,1,18
45543,1,399,466,0,468,0,0,5600,6400,3,5,2022,1,18
45544,1,400,510,0,403,0,2950,6340,0,3,5,2022,1,18
45545,1,406,375,0,367,40,2000,3000,8000,3,5,2022,1,18
45546,1,407,556,0,324,179,1300,3100,8600,3,5,2022,1,18
45547,0,2,120,120,110,120,0,700,3800,1,5,2022,2,18
45548,0,31,32,0,31,0,300,0,0,1,5,2022,2,18
45549,0,34,0,0,99,0,300,1000,1200,1,5,2022,2,18
45550,0,80,0,0,30,0,1000,5000,3000,0,5,2022,2,18
45551,0,83,114,0,114,31,300,300,100,1,5,2022,2,18
45552,0,92,64,0,47,0,0,1789,1247,1,5,2022,2,18
45553,0,117,370,0,370,0,180,200,800,1,5,2022,2,18
45554,0,128,0,0,18,0,0,7100,800,0,5,2022,2,18
45555,0,130,0,0,43,0,500,1500,423,1,5,2022,2,18
45556,0,139,36,36,36,36,0,2100,800,1,5,2022,2,18
45557,0,141,13,0,13,0,573,772,324,1,5,2022,2,18
45558,0,168,104,0,110,0,0,7560,2187,1,5,2022,2,18
45559,0,183,30,30,30,30,0,1200,500,1,5,2022,2,18
45560,0,190,0,0,115,63,0,0,1280,1,5,2022,2,18
45561,0,203,78,0,92,0,500,2000,1400,1,5,2022,2,18
45562,0,216,0,0,105,0,0,3500,2700,1,5,2022,2,18
45563,0,238,98,0,85,0,500,2200,700,0,5,2022,2,18
45564,0,268,0,0,138,0,3741,9138,4322,1,5,2022,2,18
45565,0,281,150,0,58,54,200,0,800,3,5,2022,2,18
45566,0,296,38,38,36,38,0,500,1100,1,5,2022,2,18
45567,0,328,0,0,83,0,0,14000,2300,0,5,2022,2,18
45568,0,334,0,0,198,0,800,800,400,1,5,2022,2,18
45569,0,340,96,96,96,0,0,1100,1000,1,5,2022,2,18
45570,1,347,531,0,487,0,1000,5000,6080,3,5,2022,2,18
45571,1,349,599,0,531,203,0,800,13000,3,5,2022,2,18
45572,1,350,0,0,733,0,9000,25000,9000,1,5,2022,2,18
45573,1,351,530,0,435,123,4000,8000,12000,3,5,2022,2,18
45574,1,352,710,0,630,0,350,7100,5250,3,5,2022,2,18
45575,1,353,320,0,263,263,4000,3400,3500,3,5,2022,2,18
45576,1,354,287,0,286,122,0,5400,6200,3,5,2022,2,18
45577,1,355,360,0,326,25,320,1245,8000,3,5,2022,2,18
45578,1,356,374,0,346,0,1000,3000,2000,3,5,2022,2,18
45579,1,357,491,0,444,0,1200,4900,9100,3,5,2022,2,18
45580,1,358,0,0,366,0,1500,2300,6500,3,5,2022,2,18
45581,1,360,450,0,443,24,800,3300,16800,3,5,2022,2,18
45582,1,361,564,0,510,254,1000,3400,21000,3,5,2022,2,18
45583,1,364,460,0,428,0,2300,4500,8600,3,5,2022,2,18
45584,1,365,216,25,198,0,400,500,3000,3,5,2022,2,18
45585,1,366,186,179,179,0,1000,1200,1600,3,5,2022,2,18
45586,1,367,410,0,306,0,0,0,6900,3,5,2022,2,18
45587,1,368,365,0,330,0,0,5800,6600,3,5,2022,2,18
45588,1,369,436,0,396,78,200,300,1900,3,5,2022,2,18
45589,1,370,617,0,540,0,2700,3700,11900,3,5,2022,2,18
45590,1,371,360,0,306,0,2000,2000,10050,3,5,2022,2,18
45591,1,372,273,0,260,0,1000,3600,3500,3,5,2022,2,18
45592,1,373,664,0,645,0,1200,4300,8500,3,5,2022,2,18
45593,1,376,182,0,164,0,900,1950,1300,3,5,2022,2,18
45594,1,379,435,415,378,0,1800,2000,8500,3,5,2022,2,18
45595,1,380,180,0,171,0,2000,2000,3000,3,5,2022,2,18
45596,2,386,851,0,618,0,1050,2300,8200,3,5,2022,2,18
45597,2,387,375,0,269,0,2440,17610,7875,3,5,2022,2,18
45598,2,389,460,0,409,0,2500,7000,13000,3,5,2022,2,18
45599,2,390,560,0,300,492,1000,6000,17000,3,5,2022,2,18
45600,1,398,403,0,333,0,500,1200,9500,3,5,2022,2,18
45601,1,399,466,0,460,0,500,3800,7600,3,5,2022,2,18
45602,1,400,510,0,455,0,3540,2760,8950,3,5,2022,2,18
45603,1,406,375,0,372,40,3000,4000,7000,3,5,2022,2,18
45604,1,407,556,0,326,179,900,2400,9300,3,5,2022,2,18
45605,0,2,120,112,116,120,0,900,4900,1,5,2022,3,18
45606,0,31,37,0,36,0,0,500,200,1,5,2022,3,18
45607,0,34,0,0,104,0,0,1700,1300,1,5,2022,3,18
45608,0,80,30,0,30,0,3000,1000,1000,0,5,2022,3,18
45609,0,83,122,0,122,37,200,600,300,1,5,2022,3,18
45610,0,92,64,0,43,0,0,2538,1631,1,5,2022,3,18
45611,0,117,370,0,370,0,200,1080,570,1,5,2022,3,18
45612,0,128,0,0,17,0,0,2500,700,0,5,2022,3,18
45613,0,130,0,0,46,0,300,900,457,1,5,2022,3,18
45614,0,141,14,0,12,0,0,866,370,1,5,2022,3,18
45615,0,168,104,0,119,0,0,6900,2900,1,5,2022,3,18
45616,0,183,35,35,35,35,0,400,0,1,5,2022,3,18
45617,0,186,40,0,40,0,0,200,0,1,5,2022,3,18
45618,0,190,0,0,80,94,0,950,860,1,5,2022,3,18
45619,0,203,78,0,92,0,500,2000,1200,1,5,2022,3,18
45620,0,216,0,0,97,0,0,3800,1800,1,5,2022,3,18
45621,0,228,44,0,42,0,0,123,75,1,5,2022,3,18
45622,0,238,98,0,84,0,300,2100,600,0,5,2022,3,18
45623,0,268,0,0,153,0,2984,10505,5728,1,5,2022,3,18
45624,0,281,150,0,84,27,100,150,1000,3,5,2022,3,18
45625,0,296,38,38,36,38,0,600,800,1,5,2022,3,18
45626,0,317,0,0,69,69,0,0,107,1,5,2022,3,18
45627,0,328,0,0,91,0,0,11000,2000,0,5,2022,3,18
45628,0,334,0,0,199,0,200,700,0,1,5,2022,3,18
45629,0,340,99,99,99,0,0,2100,1050,1,5,2022,3,18
45630,1,349,599,0,532,203,300,2000,12,3,5,2022,3,18
45631,1,350,0,0,810,0,8000,14700,20400,1,5,2022,3,18
45632,1,352,710,0,610,0,1200,6900,8550,3,5,2022,3,18
45633,1,353,320,0,278,0,0,2160,3250,3,5,2022,3,18
45634,1,354,278,0,294,120,300,4320,4910,3,5,2022,3,18
45635,1,355,360,0,330,25,0,1,4150,3,5,2022,3,18
45636,1,356,374,0,328,0,1000,2000,2500,3,5,2022,3,18
45637,1,357,491,0,463,0,1300,4900,7300,3,5,2022,3,18
45638,1,358,0,0,356,0,0,1500,6700,3,5,2022,3,18
45639,1,360,450,0,445,24,1200,3800,7400,3,5,2022,3,18
45640,1,361,532,0,504,430,1000,3400,17,3,5,2022,3,18
45641,1,364,460,0,430,0,1000,2500,3700,3,5,2022,3,18
45642,1,365,216,30,214,0,0,7,3,3,5,2022,3,18
45643,1,366,186,0,185,0,500,1300,1300,3,5,2022,3,18
45644,1,367,410,0,373,0,1000,3000,8600,3,5,2022,3,18
45645,1,368,365,0,337,0,0,2000,3600,3,5,2022,3,18
45646,1,369,436,0,388,78,600,350,1800,3,5,2022,3,18
45647,1,370,617,0,486,0,1200,6800,4200,3,5,2022,3,18
45648,1,371,360,0,301,0,1000,500,15,3,5,2022,3,18
45649,1,372,273,0,265,0,1690,1530,2780,3,5,2022,3,18
45650,1,376,182,0,165,0,500,1500,1100,3,5,2022,3,18
45651,1,378,143,30,135,30,1200,4300,4600,3,5,2022,3,18
45652,1,379,430,387,387,0,400,1200,8400,3,5,2022,3,18
45653,1,380,180,180,167,0,2000,3000,3000,3,5,2022,3,18
45654,2,386,851,0,648,0,900,1600,5400,3,5,2022,3,18
45655,2,387,375,375,232,0,3585,8980,11,3,5,2022,3,18
45656,2,389,460,0,408,0,1500,7000,7300,3,5,2022,3,18
45657,2,390,560,0,346,492,3500,2500,11,3,5,2022,3,18
45658,2,391,741,0,685,0,2300,5200,5000,3,5,2022,3,18
45659,1,398,403,0,342,0,200,500,5200,3,5,2022,3,18
45660,1,399,466,0,460,0,0,5100,6700,3,5,2022,3,18
45661,1,406,375,0,365,40,3000,3000,8000,3,5,2022,3,18
45662,1,407,556,0,331,179,700,1600,7600,3,5,2022,3,18
45663,0,2,89,99,89,99,0,800,5700,1,5,2022,4,18
45664,0,31,22,0,22,0,0,700,300,1,5,2022,4,18
45665,0,34,0,0,87,0,200,800,1000,1,5,2022,4,18
45666,0,38,126,0,120,0,1000,1500,1000,1,5,2022,4,18
45667,0,80,0,0,26,0,1000,4000,2000,0,5,2022,4,18
45668,0,83,101,0,101,30,0,600,200,1,5,2022,4,18
45669,0,92,64,0,36,0,0,1346,1283,1,5,2022,4,18
45670,0,117,370,0,370,0,0,1400,950,1,5,2022,4,18
45671,0,128,0,0,17,0,0,3800,300,0,5,2022,4,18
45672,0,130,0,0,38,0,800,1400,0,1,5,2022,4,18
45673,0,139,31,31,31,31,0,300,100,1,5,2022,4,18
45674,0,141,14,0,13,0,559,261,226,1,5,2022,4,18
45675,0,168,84,0,77,0,0,6450,2400,1,5,2022,4,18
45676,0,183,27,27,27,27,0,800,600,1,5,2022,4,18
45677,0,186,51,0,51,0,0,600,230,1,5,2022,4,18
45678,0,190,0,0,88,51,0,0,1340,1,5,2022,4,18
45679,0,203,78,0,92,0,200,2900,1200,1,5,2022,4,18
45680,0,216,0,0,77,0,3800,3900,1700,1,5,2022,4,18
45681,0,238,98,0,72,0,1000,3200,500,0,5,2022,4,18
45682,0,268,0,0,82,0,124,418,2951,1,5,2022,4,18
45683,0,281,125,0,61,22,500,2500,800,3,5,2022,4,18
45684,0,296,38,38,27,38,0,1000,700,1,5,2022,4,18
45685,0,317,0,0,60,60,351,0,249,1,5,2022,4,18
45686,0,328,0,0,63,0,0,20000,4000,0,5,2022,4,18
45687,0,334,0,0,174,0,400,100,300,1,5,2022,4,18
45688,0,340,82,82,82,0,0,2500,900,1,5,2022,4,18
45689,1,347,531,0,494,0,1500,8000,8600,3,5,2022,4,18
45690,1,349,599,0,507,203,200,1500,15000,3,5,2022,4,18
45691,1,350,0,0,890,0,2000,10000,19700,1,5,2022,4,18
45692,1,351,530,0,455,123,3000,7000,15200,3,5,2022,4,18
45693,1,352,710,0,608,0,500,7900,6700,3,5,2022,4,18
45694,1,353,320,0,240,0,1000,8000,3000,3,5,2022,4,18
45695,1,354,277,0,286,116,1000,7000,5500,3,5,2022,4,18
45696,1,356,374,0,340,0,1500,4000,5000,3,5,2022,4,18
45697,1,357,491,0,450,0,1200,2500,10800,3,5,2022,4,18
45698,1,358,0,0,401,0,2000,2000,5000,3,5,2022,4,18
45699,1,360,450,0,447,58,1000,5000,14700,3,5,2022,4,18
45700,1,361,529,0,437,430,1000,4300,18000,3,5,2022,4,18
45701,1,364,460,0,407,0,500,8000,11800,3,5,2022,4,18
45702,1,365,216,25,212,0,4000,500,2000,3,5,2022,4,18
45703,1,366,186,0,185,0,500,1200,1600,3,5,2022,4,18
45704,1,367,410,0,353,0,500,6000,9000,3,5,2022,4,18
45705,1,368,365,0,331,0,500,7500,7600,3,5,2022,4,18
45706,1,369,436,0,397,78,0,600,1300,3,5,2022,4,18
45707,1,370,617,0,507,0,200,3000,4300,3,5,2022,4,18
45708,1,371,360,0,285,0,1500,1000,10000,3,5,2022,4,18
45709,1,372,273,0,263,0,1700,0,4600,3,5,2022,4,18
45710,1,373,664,0,643,0,2600,2300,7450,3,5,2022,4,18
45711,1,376,182,0,162,0,900,2100,1800,3,5,2022,4,18
45712,1,378,143,0,134,0,2000,4000,4000,3,5,2022,4,18
